__time,/joint_accelerations/data[0],/joint_accelerations/data[1],/joint_accelerations/layout/data_offset,/joint_states/header/stamp,/joint_states/joint_1/position,/joint_states/joint_1/velocity,/joint_states/joint_2/position,/joint_states/joint_2/velocity
1778092886.715455,,,,1778092886.715345860,0.631005524,-1.371693862,-0.845671122,-0.258318149
1778092886.716410,-6.554375483,1.965574071,0.000000000,,,,,
1778092886.716423,,,,1778092886.716342449,0.629625573,-1.378256299,-0.845927787,-0.256350158
1778092886.717510,-6.559875528,1.990157491,0.000000000,,,,,
1778092886.717528,,,,1778092886.717412233,0.628159360,-1.385199829,-0.846196900,-0.254243606
1778092886.718440,-6.565682388,2.016171577,0.000000000,,,,,
1778092886.718453,,,,1778092886.718374252,0.626821156,-1.391513974,-0.846439539,-0.252304676
1778092886.719490,-6.570941643,2.039795734,0.000000000,,,,,
1778092886.719505,,,,1778092886.719350576,0.625444246,-1.397985852,-0.846686061,-0.250295632
1778092886.720442,-6.576318717,2.064005821,0.000000000,,,,,
1778092886.720466,,,,1778092886.720370293,0.624010791,-1.404696808,-0.846939332,-0.248189370
1778092886.721322,-6.581880431,2.089108470,0.000000000,,,,,
1778092886.721338,,,,1778092886.721240759,0.622800690,-1.410344180,-0.847150745,-0.246396877
1778092886.722376,-6.586538345,2.110191830,0.000000000,,,,,
1778092886.722392,,,,1778092886.722286701,0.621327620,-1.417190425,-0.847404577,-0.244203480
1778092886.723636,-6.592181311,2.135785692,0.000000000,,,,,
1778092886.723800,,,,1778092886.723597050,0.619625413,-1.425064634,-0.847693225,-0.241652334
1778092886.724411,-6.598661261,2.165252312,0.000000000,,,,,
1778092886.724445,,,,1778092886.724363804,0.618397596,-1.430727453,-0.847899011,-0.239794164
1778092886.725322,-6.603287065,2.186366227,0.000000000,,,,,
1778092886.725335,,,,1778092886.725249529,0.617052745,-1.436907694,-0.848121527,-0.237747869
1778092886.726523,-6.608325809,2.209418354,0.000000000,,,,,
1778092886.726566,,,,1778092886.726268768,0.615592894,-1.443590456,-0.848359694,-0.235513564
1778092886.727425,-6.613761916,2.234352991,0.000000000,,,,,
1778092886.727441,,,,1778092886.727353573,0.614025602,-1.450735588,-0.848611521,-0.233099697
1778092886.728426,-6.619558726,2.261018812,0.000000000,,,,,
1778092886.728442,,,,1778092886.728346586,0.612572265,-1.457336976,-0.848841733,-0.230844884
1778092886.729467,-6.624889923,2.285625040,0.000000000,,,,,
1778092886.729516,,,,1778092886.729302645,0.611219414,-1.463461150,-0.849053177,-0.228732009
1778092886.730554,-6.629814798,2.308427571,0.000000000,,,,,
1778092886.730576,,,,1778092886.730297804,0.609797296,-1.469875555,-0.849272316,-0.226498585
1778092886.731313,-6.634958616,2.332311319,0.000000000,,,,,
1778092886.731331,,,,1778092886.731259108,0.608333116,-1.476455351,-0.849494638,-0.224185664
1778092886.732386,-6.640218073,2.356806535,0.000000000,,,,,
1778092886.732454,,,,1778092886.732250452,0.606852946,-1.483082527,-0.849716036,-0.221833486
1778092886.733275,-6.645496529,2.381469264,0.000000000,,,,,
1778092886.733303,,,,1778092886.733235359,0.605369682,-1.489699315,-0.849934550,-0.219462305
1778092886.734405,-6.650746971,2.406082312,0.000000000,,,,,
1778092886.734421,,,,1778092886.734321594,0.603716726,-1.497042724,-0.850173936,-0.216805634
1778092886.735393,-6.656558625,2.433414029,0.000000000,,,,,
1778092886.735407,,,,1778092886.735321760,0.602214085,-1.503694617,-0.850388159,-0.214373926
1778092886.736313,-6.661794623,2.458135647,0.000000000,,,,,
1778092886.736328,,,,1778092886.736244440,0.600819714,-1.509846904,-0.850584041,-0.212103793
1778092886.737360,-6.666614417,2.480974398,0.000000000,,,,,
1778092886.737375,,,,1778092886.737271786,0.599293562,-1.516555705,-0.850794974,-0.209607119
1778092886.738643,-6.671855366,2.505888198,0.000000000,,,,,
1778092886.738683,,,,1778092886.738375902,0.597735898,-1.523377724,-0.851006679,-0.207044831
1778092886.739493,-6.677163777,2.531214760,0.000000000,,,,,
1778092886.739583,,,,1778092886.739281178,0.596235608,-1.529925544,-0.851207279,-0.204562648
1778092886.740321,-6.682234917,2.555502571,0.000000000,,,,,
1778092886.740349,,,,1778092886.740252495,0.594715497,-1.536536346,-0.851407154,-0.202034464
1778092886.741446,-6.687334078,2.580014947,0.000000000,,,,,
1778092886.741466,,,,1778092886.741334915,0.593052241,-1.543741407,-0.851621835,-0.199254707
1778092886.742397,-6.692873107,2.606740224,0.000000000,,,,,
1778092886.742410,,,,1778092886.742322445,0.591509027,-1.550403245,-0.851817583,-0.196660054
1778092886.743418,-6.697965853,2.631418963,0.000000000,,,,,
1778092886.743435,,,,1778092886.743323565,0.589949296,-1.557112477,-0.852011933,-0.194024209
1778092886.744452,-6.703072381,2.656262829,0.000000000,,,,,
1778092886.744468,,,,1778092886.744333982,0.588367517,-1.563892212,-0.852205459,-0.191337567
1778092886.745550,-6.708209610,2.681357728,0.000000000,,,,,
1778092886.745596,,,,1778092886.745334387,0.586791032,-1.570625450,-0.852394809,-0.188646205
1778092886.746453,-6.713287315,2.706266197,0.000000000,,,,,
1778092886.746499,,,,1778092886.746240854,0.585397091,-1.576561104,-0.852559488,-0.186253419
1778092886.747405,-6.717736757,2.728188854,0.000000000,,,,,
1778092886.747425,,,,1778092886.747343779,0.583742582,-1.583579735,-0.852751106,-0.183403032
1778092886.748443,-6.722984734,2.754138292,0.000000000,,,,,
1778092886.748458,,,,1778092886.748367548,0.582023704,-1.590843799,-0.852946054,-0.180427235
1778092886.749407,-6.728390599,2.780989142,0.000000000,,,,,
1778092886.749421,,,,1778092886.749331713,0.580437626,-1.597523980,-0.853122448,-0.177666172
1778092886.750442,-6.733330660,2.805647430,0.000000000,,,,,
1778092886.750457,,,,1778092886.750339270,0.578845650,-1.604205976,-0.853295996,-0.174881915
1778092886.751385,-6.738247268,2.830299087,0.000000000,,,,,
1778092886.751399,,,,1778092886.751318693,0.577246916,-1.610893363,-0.853466770,-0.172072979
1778092886.752406,-6.743142761,2.854957189,0.000000000,,,,,
1778092886.752419,,,,1778092886.752329350,0.575615433,-1.617693984,-0.853637406,-0.169193686
1778092886.753307,-6.748096163,2.880022560,0.000000000,,,,,
1778092886.753320,,,,1778092886.753228664,0.574164506,-1.623723948,-0.853786295,-0.166620155
1778092886.754438,-6.752459347,2.902211293,0.000000000,,,,,
1778092886.754481,,,,1778092886.754234552,0.572526259,-1.630508455,-0.853950776,-0.163704170
1778092886.755358,-6.757350607,2.927189251,0.000000000,,,,,
1778092886.755377,,,,1778092886.755262136,0.570867567,-1.637353867,-0.854113609,-0.160738834
1778092886.756433,-6.762258932,2.952378300,0.000000000,,,,,
1778092886.756477,,,,1778092886.756235361,0.569289440,-1.643845778,-0.854265201,-0.157904488
1778092886.757444,-6.766884781,2.976240341,0.000000000,,,,,
1778092886.757469,,,,1778092886.757334471,0.567515533,-1.651115909,-0.854431413,-0.154706908
1778092886.758450,-6.772043117,3.002974976,0.000000000,,,,,
1778092886.758467,,,,1778092886.758363008,0.565762106,-1.658276525,-0.854591640,-0.151531625
1778092886.759479,-6.777091138,3.029284707,0.000000000,,,,,
1778092886.759540,,,,1778092886.759235144,0.564269035,-1.664356159,-0.854725139,-0.148814096
1778092886.760401,-6.781343045,3.051574776,0.000000000,,,,,
1778092886.760417,,,,1778092886.760316610,0.562446865,-1.671747680,-0.854883717,-0.145487944
1778092886.761382,-6.786495214,3.078706525,0.000000000,,,,,
1778092886.761396,,,,1778092886.761315823,0.560769349,-1.678530076,-0.855026043,-0.142411097
1778092886.762467,-6.791186711,3.103563442,0.000000000,,,,,
1778092886.762537,,,,1778092886.762204170,0.559291282,-1.684489051,-0.855148613,-0.139687854
1778092886.763332,-6.795277666,3.125363542,0.000000000,,,,,
1778092886.763397,,,,1778092886.763252974,0.557571462,-1.691398516,-0.855287417,-0.136509971
1778092886.764642,-6.800001900,3.150657639,0.000000000,,,,,
1778092886.764706,,,,1778092886.764368534,0.555650613,-1.699086048,-0.855437717,-0.132948093
1778092886.765337,-6.805230046,3.178808480,0.000000000,,,,,
1778092886.765363,,,,1778092886.765281200,0.554100609,-1.705271648,-0.855555933,-0.130058722
1778092886.766576,-6.809395611,3.201395117,0.000000000,,,,,
1778092886.766618,,,,1778092886.766338110,0.552259518,-1.712591966,-0.855692051,-0.126617119
1778092886.767394,-6.814304176,3.228147370,0.000000000,,,,,
1778092886.767410,,,,1778092886.767307043,0.550570455,-1.719286481,-0.855813327,-0.123445720
1778092886.768393,-6.818755858,3.252571978,0.000000000,,,,,
1778092886.768397,,,,1778092886.768313169,0.548836510,-1.726136085,-0.855934049,-0.120178433
1778092886.769291,-6.823280785,3.277548345,0.000000000,,,,,
1778092886.769305,,,,1778092886.769201279,0.547318419,-1.732116261,-0.856036860,-0.117305868
1778092886.770582,-6.827198012,3.299311979,0.000000000,,,,,
1778092886.770607,,,,1778092886.770308971,0.545466749,-1.739384189,-0.856157999,-0.113793569
1778092886.771478,-6.831938520,3.325788342,0.000000000,,,,,
1778092886.771506,,,,1778092886.771247387,0.543812363,-1.745858175,-0.856262845,-0.110642032
1778092886.772315,-6.836123111,3.349326800,0.000000000,,,,,
1778092886.772334,,,,1778092886.772233486,0.542067022,-1.752665730,-0.856369703,-0.107306702
1778092886.773350,-6.840494670,3.374069061,0.000000000,,,,,
1778092886.773371,,,,1778092886.773261070,0.540234559,-1.759788716,-0.856477782,-0.103793294
1778092886.774478,-6.845036619,3.399946011,0.000000000,,,,,
1778092886.774498,,,,1778092886.774333239,0.538349292,-1.767091522,-0.856584647,-0.100165973
1778092886.775391,-6.849657181,3.426457708,0.000000000,,,,,
1778092886.775409,,,,1778092886.775321484,0.536574017,-1.773946309,-0.856681456,-0.096736949
1778092886.776394,-6.853954885,3.451304111,0.000000000,,,,,
1778092886.776448,,,,1778092886.776319504,0.534784080,-1.780835295,-0.856775201,-0.093268006
1778092886.777395,-6.858239702,3.476252363,0.000000000,,,,,
1778092886.777410,,,,1778092886.777326822,0.532988165,-1.787724952,-0.856865388,-0.089775829
1778092886.778558,-6.862489866,3.501179256,0.000000000,,,,,
1778092886.778604,,,,1778092886.778330088,0.531210484,-1.794523037,-0.856950886,-0.086307508
1778092886.779470,-6.866647992,3.525747968,0.000000000,,,,,
1778092886.779527,,,,1778092886.779229403,0.529607307,-1.800636682,-0.857024934,-0.083168397
1778092886.780595,-6.870352154,3.547801974,0.000000000,,,,,
1778092886.780638,,,,1778092886.780314445,0.527705642,-1.807863502,-0.857108492,-0.079436517
1778092886.781422,-6.874705015,3.573885794,0.000000000,,,,,
1778092886.781441,,,,1778092886.781325817,0.525774888,-1.815175940,-0.857188943,-0.075635071
1778092886.782374,-6.879069452,3.600252678,0.000000000,,,,,
1778092886.782387,,,,1778092886.782305002,0.523967347,-1.822000418,-0.857260434,-0.072063390
1778092886.783369,-6.883100798,3.624816917,0.000000000,,,,,
1778092886.783382,,,,1778092886.783301830,0.522143397,-1.828865023,-0.857328699,-0.068448313
1778092886.784370,-6.887119496,3.649500466,0.000000000,,,,,
1778092886.784382,,,,1778092886.784304142,0.520305702,-1.835759402,-0.857393562,-0.064794966
1778092886.785366,-6.891118482,3.674264800,0.000000000,,,,,
1778092886.785379,,,,1778092886.785304070,0.518467489,-1.842633989,-0.857454545,-0.061129516
1778092886.786337,-6.895068132,3.698929626,0.000000000,,,,,
1778092886.786360,,,,1778092886.786260128,0.516730204,-1.849112071,-0.857508713,-0.057654283
1778092886.787403,-6.898751860,3.722133584,0.000000000,,,,,
1778092886.787593,,,,1778092886.787360907,0.514696073,-1.856670205,-0.857567410,-0.053576388
1778092886.788569,-6.903017545,3.749213549,0.000000000,,,,,
1778092886.788616,,,,1778092886.788331985,0.512942213,-1.863168237,-0.857614521,-0.050047133
1778092886.789320,-6.906638459,3.772433343,0.000000000,,,,,
1778092886.789337,,,,1778092886.789240837,0.511176389,-1.869691190,-0.857658423,-0.046484270
1778092886.790655,-6.910238487,3.795716280,0.000000000,,,,,
1778092886.790663,,,,1778092886.790360689,0.509117657,-1.877269393,-0.857704835,-0.042321648
1778092886.791411,-6.914386912,3.822769933,0.000000000,,,,,
1778092886.791433,,,,1778092886.791320801,0.507270587,-1.884048072,-0.857742652,-0.038573908
1778092886.792500,-6.918049658,3.846910994,0.000000000,,,,,
1778092886.792545,,,,1778092886.792297125,0.505374614,-1.890984371,-0.857777460,-0.034716849
1778092886.793394,-6.921758703,3.871586790,0.000000000,,,,,
1778092886.793409,,,,1778092886.793312311,0.503477523,-1.897903167,-0.857808294,-0.030846919
1778092886.794363,-6.925417262,3.896166975,0.000000000,,,,,
1778092886.794377,,,,1778092886.794298649,0.501579162,-1.904805156,-0.857835167,-0.026963933
1778092886.795545,-6.929025664,3.920653684,0.000000000,,,,,
1778092886.795586,,,,1778092886.795283794,0.499802609,-1.911245865,-0.857856843,-0.023319583
1778092886.796474,-6.932351733,3.943459310,0.000000000,,,,,
1778092886.796494,,,,1778092886.796278477,0.497873949,-1.918215964,-0.857876303,-0.019354652
1778092886.797497,-6.935915003,3.968123389,0.000000000,,,,,
1778092886.797527,,,,1778092886.797446728,0.495674010,-1.926137819,-0.857893233,-0.014822459
1778092886.798256,-6.939922286,3.996147495,0.000000000,,,,,
1778092886.798271,,,,1778092886.798195839,0.494117275,-1.931730536,-0.857902582,-0.011602060
1778092886.799304,-6.942700946,4.015841896,0.000000000,,,,,
1778092886.799317,,,,1778092886.799228668,0.492104104,-1.938939038,-0.857910299,-0.007432472
1778092886.800375,-6.946255850,4.041246355,0.000000000,,,,,
1778092886.800388,,,,1778092886.800308228,0.490009286,-1.946414904,-0.857913618,-0.003083105
1778092886.801363,-6.949895322,4.067559624,0.000000000,,,,,
1778092886.801375,,,,1778092886.801293612,0.488067813,-1.953322642,-0.857912664,0.000959781
1778092886.802444,-6.953207736,4.091815192,0.000000000,,,,,
1778092886.802541,,,,1778092886.802201986,0.486317373,-1.959533900,-0.857908541,0.004614975
1778092886.803500,-6.956143158,4.113572127,0.000000000,,,,,
1778092886.803558,,,,1778092886.803275347,0.484320334,-1.966597718,-0.857899613,0.008792221
1778092886.804422,-6.959445569,4.138305361,0.000000000,,,,,
1778092886.804441,,,,1778092886.804173708,0.482406998,-1.973345526,-0.857887197,0.012804681
1778092886.805513,-6.962553893,4.161883241,0.000000000,,,,,
1778092886.805545,,,,1778092886.805370331,0.480190035,-1.981136875,-0.857867657,0.017461978
1778092886.806366,-6.966099571,4.189097045,0.000000000,,,,,
1778092886.806380,,,,1778092886.806292295,0.478268559,-1.987870307,-0.857846864,0.021511159
1778092886.807410,-6.969108230,4.212539963,0.000000000,,,,,
1778092886.807437,,,,1778092886.807291031,0.476266383,-1.994864957,-0.857821031,0.025739138
1778092886.808422,-6.972189773,4.236858521,0.000000000,,,,,
1778092886.808445,,,,1778092886.808318377,0.474187809,-2.002103449,-0.857789742,0.030137823
1778092886.809384,-6.975331020,4.261986703,0.000000000,,,,,
1778092886.809410,,,,1778092886.809300900,0.472195314,-2.009021401,-0.857755660,0.034364751
1778092886.810310,-6.978282572,4.285947059,0.000000000,,,,,
1778092886.810326,,,,1778092886.810237169,0.470272530,-2.015678083,-0.857718979,0.038453176
1778092886.811212,-6.981076046,4.308952547,0.000000000,,,,,
1778092886.811228,,,,1778092886.811159849,0.468407224,-2.022117790,-0.857679841,0.042427978
1778092886.812327,-6.983734966,4.331162058,0.000000000,,,,,
1778092886.812348,,,,1778092886.812267065,0.466242382,-2.029567005,-0.857629657,0.047047821
1778092886.813631,-6.986768248,4.356837957,0.000000000,,,,,
1778092886.813651,,,,1778092886.813269138,0.464262852,-2.036358794,-0.857579805,0.051283072
1778092886.814389,-6.989479599,4.380179990,0.000000000,,,,,
1778092886.814402,,,,1778092886.814320326,0.462045726,-2.043940499,-0.857519023,0.056034389
1778092886.815378,-6.992458235,4.406209760,0.000000000,,,,,
1778092886.815402,,,,1778092886.815298796,0.459989760,-2.050950061,-0.857458424,0.060451377
1778092886.816366,-6.995154786,4.430204942,0.000000000,,,,,
1778092886.816380,,,,1778092886.816299915,0.457931536,-2.057946160,-0.857393533,0.064882180
1778092886.817356,-6.997795467,4.454103068,0.000000000,,,,,
1778092886.817369,,,,1778092886.817289829,0.455877618,-2.064906713,-0.857324589,0.069312578
1778092886.818355,-7.000371901,4.477827698,0.000000000,,,,,
1778092886.818368,,,,1778092886.818291426,0.453802000,-2.071919581,-0.857250659,0.073798399
1778092886.819343,-7.002916772,4.501680024,0.000000000,,,,,
1778092886.819359,,,,1778092886.819283247,0.451755264,-2.078814435,-0.857173636,0.078230613
1778092886.820206,-7.005367190,4.525075306,0.000000000,,,,,
1778092886.820235,,,,1778092886.820172310,0.449898167,-2.085053913,-0.857100368,0.082260966
1778092886.821259,-7.007536225,4.546183460,0.000000000,,,,,
1778092886.821276,,,,1778092886.821189165,0.447793597,-2.092103207,-0.857013017,0.086834241
1778092886.822244,-7.009943419,4.570004470,0.000000000,,,,,
1778092886.822261,,,,1778092886.822194815,0.445696565,-2.099106224,-0.856921707,0.091399730
1778092886.823325,-7.012281271,4.593611639,0.000000000,,,,,
1778092886.823344,,,,1778092886.823235273,0.443542559,-2.106277404,-0.856823432,0.096097433
1778092886.824502,-7.014621358,4.617732193,0.000000000,,,,,
1778092886.824521,,,,1778092886.824238300,0.441439341,-2.113258699,-0.856723217,0.100693226
1778092886.825367,-7.016843718,4.641150023,0.000000000,,,,,
1778092886.825395,,,,1778092886.825178146,0.439371828,-2.120101490,-0.856620608,0.105219252
1778092886.826318,-7.018968612,4.664042558,0.000000000,,,,,
1778092886.826332,,,,1778092886.826269865,0.437076938,-2.127672093,-0.856501693,0.110249851
1778092886.827305,-7.021265192,4.689327860,0.000000000,,,,,
1778092886.827322,,,,1778092886.827228069,0.435021382,-2.134433888,-0.856391169,0.114765885
1778092886.828376,-7.023255616,4.711827780,0.000000000,,,,,
1778092886.828407,,,,1778092886.828238249,0.432862243,-2.141514945,-0.856270669,0.119516491
1778092886.829328,-7.025287249,4.735338452,0.000000000,,,,,
1778092886.829351,,,,1778092886.829245567,0.430772910,-2.148347247,-0.856149956,0.124121750
1778092886.830475,-7.027191406,4.757955171,0.000000000,,,,,
1778092886.830496,,,,1778092886.830398083,0.428246101,-2.156580825,-0.855997994,0.129696522
1778092886.831362,-7.029428160,4.785179954,0.000000000,,,,,
1778092886.831379,,,,1778092886.831272602,0.426259375,-2.163037277,-0.855874833,0.134091658
1778092886.832231,-7.031113993,4.806416008,0.000000000,,,,,
1778092886.832259,,,,1778092886.832185268,0.424329827,-2.169291333,-0.855751758,0.138366883
1778092886.833399,-7.032699286,4.826927933,0.000000000,,,,,
1778092886.833415,,,,1778092886.833307743,0.421935104,-2.177027282,-0.855593714,0.143676489
1778092886.834392,-7.034609814,4.852275979,0.000000000,,,,,
1778092886.834416,,,,1778092886.834280491,0.419832541,-2.183800204,-0.855450884,0.148348260
1778092886.835429,-7.036216948,4.874372485,0.000000000,,,,,
1778092886.835474,,,,1778092886.835226059,0.417693111,-2.190671837,-0.855301357,0.153108616
1778092886.836347,-7.037792465,4.896728268,0.000000000,,,,,
1778092886.836363,,,,1778092886.836258411,0.415362747,-2.198132995,-0.855133534,0.158299912
1778092886.837342,-7.039443949,4.920944496,0.000000000,,,,,
1778092886.837355,,,,1778092886.837274790,0.413129885,-2.205260544,-0.854968208,0.163282447
1778092886.838341,-7.040956028,4.943992434,0.000000000,,,,,
1778092886.838358,,,,1778092886.838236332,0.411061621,-2.211844444,-0.854811202,0.167905505
1778092886.839292,-7.042293819,4.965200964,0.000000000,,,,,
1778092886.839311,,,,1778092886.839203119,0.408875952,-2.218781638,-0.854640984,0.172796606
1778092886.840459,-7.043648657,4.987488057,0.000000000,,,,,
1778092886.840505,,,,1778092886.840211391,0.406689716,-2.225700396,-0.854466440,0.177695661
1778092886.841414,-7.044940569,5.009642849,0.000000000,,,,,
1778092886.841434,,,,1778092886.841311216,0.404237784,-2.233434543,-0.854265322,0.183195397
